map_variant_file_name,game_variant_file_name,weight,minimum_player_count,skip_after_veto,optional
default_valhalla,big_team_slayer,7,10,false,false
default_sandbox,big_team_slayer,7,10,false,false
sandbox_vindictive,big_team_slayer,4,10,true,false
sandbox_wastelands,big_team_slayer,4,10,true,false
atlas_workplacebravo,big_team_slayer,4,8,true,false
default_valhalla,big_team_multiflag,7,10,false,false
default_sandbox,big_team_multiflag,7,10,false,false
sandbox_vindictive,big_team_multiflag,4,10,true,false
sandbox_wastelands,big_team_multiflag,4,10,true,false
sandbox_entrenched,big_team_multiflag,4,10,true,false
default_valhalla,big_team_neutral_assault,3,10,false,false
default_sandbox,big_team_neutral_assault,3,10,false,false
sandbox_vindictive,big_team_neutral_assault,2,10,true,false
sandbox_wastelands,big_team_neutral_assault,2,10,true,false
sandbox_entrenched,big_team_neutral_assault,2,10,true,false
default_last_resort,big_team_territories,2,10,true,false
default_valhalla,big_team_territories,2,10,true,false
default_sandbox,big_team_territories,2,10,false,false
default_valhalla,big_team_rocket_lasers,1,8,true,false
default_sandbox,big_team_rocket_lasers,1,10,true,false
sandbox_vindictive,big_team_rocket_lasers,1,10,true,false
sandbox_wastelands,big_team_rocket_lasers,1,10,true,false
default_valhalla,big_team_1_side_assault,3,10,false,false
default_last_resort,big_team_1_side_assault,3,10,false,false
default_valhalla,big_team_land_grab,1,10,true,false
default_sandbox,big_team_land_grab,1,10,true,false
heavy_valhalla,two_flag_heavy,4,10,true,false
default_last_resort,big_team_1_flag,2,8,false,false
atlas_eightygrit,big_team_1_flag_tanks,2,8,true,false
