map_variant_file_name,game_variant_file_name,weight,minimum_player_count,skip_after_veto,optional
default_guardian,10_min_slayer,7,4,false,false
default_epitaph,10_min_slayer,5,4,false,false
ffa_snowbound,10_min_slayer,5,4,false,false
default_construct,10_min_slayer,4,4,false,false
default_the_pit,10_min_slayer,3,4,false,false
year2_the_pit_pitstop,10_min_slayer,4,4,false,false
default_high_ground,10_min_slayer,4,4,false,false
default_isolation,10_min_slayer,3,4,false,false
default_foundry,10_min_slayer,4,4,false,true
foundry_anvil,10_min_slayer,2,4,true,true
default_blackout,10_min_slayer,7,4,false,true
default_citadel,10_min_slayer,5,4,false,true
default_heretic,10_min_slayer,5,4,false,true
default_guardian,10_min_oddball,4,4,false,false
year2_snowbound_boundless,10_min_oddball,2,4,false,false
year2_epitaph_epilogue,10_min_oddball,2,4,false,false
default_construct,10_min_oddball,1,4,false,false
default_foundry,10_min_oddball,2,4,false,true
default_blackout,10_min_oddball,6,4,false,true
default_citadel,10_min_oddball,6,4,false,true
default_heretic,10_min_oddball,6,4,false,true
default_guardian,10_min_crazy_king,2,4,false,false
ffa_snowbound,10_min_crazy_king,1,4,false,false
year2_epitaph_epilogue,10_min_crazy_king,2,4,false,false
default_isolation,10_min_crazy_king,1,4,false,false
default_narrows,10_min_crazy_king,1,4,false,false
default_the_pit,10_min_crazy_king,2,4,false,false
default_foundry,10_min_crazy_king,2,4,false,true
default_citadel,10_min_crazy_king,2,4,false,true
default_heretic,10_min_crazy_king,2,4,false,true
default_guardian,rumble_swords,1,4,false,false
ffa_snowbound,rumble_swords,1,4,false,false
default_epitaph,rumble_swords,1,4,false,false
swat_pit,rumble_swords,1,4,false,false
default_citadel,rumble_swords,1,4,false,true
default_heretic,rumble_swords,1,4,false,true
default_guardian,10_min_slayer_br,4,4,false,false
year2_snowbound_boundless,10_min_slayer_br,3,4,false,false
year2_epitaph_epilogue,10_min_slayer_br,2,4,false,false
default_construct,10_min_slayer_br,3,4,false,false
default_narrows,10_min_slayer_br,2,4,false,false
year2_the_pit_pitstop,10_min_slayer_br,4,4,false,false
default_isolation,10_min_slayer_br,2,4,false,false
default_foundry,10_min_slayer_br,3,4,false,true
foundry_anvil,10_min_slayer_br,2,4,true,true
default_blackout,10_min_slayer_br,5,4,false,true
default_citadel,10_min_slayer_br,6,4,false,true
default_heretic,10_min_slayer_br,6,4,false,true
